ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000293311.1,SMPD4BP,SMPD4BP,2.823,2.477,3.168,4.14,16.702,1.39130087777439e-16,2.10922592527437e-12,27.5497198236383
ENSG00000103061.13,SLC7A6OS,SLC7A6OS,2.119,1.856,2.382,4.662,16.467,2.03495024146104e-16,2.10922592527437e-12,27.2528661267029
ENSG00000291073.1,,,4.061,3.529,4.592,3.938,15.613,8.36568312412275e-16,4.37124637545911e-12,25.553596531451
ENSG00000128272.18,ATF4,ATF4,2.752,2.392,3.113,8.835,15.608,8.43462879972814e-16,4.37124637545911e-12,26.0398138300292
ENSG00000132323.9,ILKAP,ILKAP,1.888,1.623,2.154,4.875,14.53,5.51168344670504e-15,2.28514395700391e-11,24.1473204338875
ENSG00000106089.12,STX1A,STX1A,3.768,3.211,4.326,4.02,13.812,2.04132338301206e-14,7.05277228830668e-11,22.7672617336625
ENSG00000196756.15,SNHG17,SNHG17,3.222,2.739,3.705,4.289,13.623,2.90921969275297e-14,8.6154463186813e-11,22.4471502279075
ENSG00000068028.18,RASSF1,RASSF1,2.601,2.205,2.997,5.434,13.43,4.18413990339704e-14,1.08421525246776e-10,22.1950009230576
ENSG00000006652.15,IFRD1,IFRD1,2.587,2.188,2.987,6.279,13.237,6.04687922083494e-14,1.39279784719898e-10,21.8481572924896
ENSG00000232956.10,SNHG15,SNHG15,2.957,2.494,3.419,4.896,13.071,8.32862977905539e-14,1.72652495319818e-10,21.496086330424
ENSG00000197989.15,SNHG12,SNHG12,4.34,3.652,5.027,4.657,12.894,1.17595400357041e-13,2.21613877218314e-10,21.1176308880771
ENSG00000291146.1,RP9P,RP9P,3.569,3,4.138,2.745,12.809,1.38938911532814e-13,2.40016969672936e-10,20.459704184838
ENSG00000272888.8,CHASERR,CHASERR,2.671,2.241,3.102,6.226,12.683,1.78017484200537e-13,2.83869419036703e-10,20.7740648270313
ENSG00000087206.17,UIMC1,UIMC1,2.517,2.109,2.925,4.854,12.601,2.09289295899719e-13,3.03843061283001e-10,20.6056834646889
ENSG00000291228.1,,,2.807,2.349,3.264,3.594,12.545,2.34325028799184e-13,3.03843061283001e-10,20.3066694713056
ENSG00000100483.14,VCPKMT,VCPKMT,2.181,1.825,2.536,3.345,12.544,2.34514663797782e-13,3.03843061283001e-10,20.3209112798471
ENSG00000031003.11,FAM13B,FAM13B,1.923,1.609,2.238,5.893,12.496,2.58338585990421e-13,3.15021111034201e-10,20.4111484113705
ENSG00000156232.7,WHAMM,WHAMM,2.691,2.241,3.142,4.872,12.217,4.52764031033233e-13,5.21433242406606e-10,19.8475391998259
ENSG00000125814.17,NAPB,NAPB,1.921,1.591,2.25,4.044,11.909,8.51139852073872e-13,9.28638375446914e-10,19.1359417281464
ENSG00000117569.20,PTBP2,PTBP2,3.509,2.905,4.113,4.064,11.872,9.1908541675421e-13,9.52632034465739e-10,19.0440190160654
ENSG00000135829.17,DHX9,DHX9,2.221,1.833,2.608,7.693,11.716,1.27123539770491e-12,1.21002941481455e-09,18.853860887959
ENSG00000227232.6,WASH7P,WASH7P,2.629,2.17,3.088,3.37,11.698,1.3181718839676e-12,1.21002941481455e-09,18.5792669671334
ENSG00000291124.1,,,4.651,3.837,5.464,3.33,11.689,1.34253142984731e-12,1.21002941481455e-09,18.5604894986035
ENSG00000291152.1,,SBDSP1,2.761,2.277,3.246,5.349,11.659,1.42964904242172e-12,1.23485936039176e-09,18.7377162665068
ENSG00000059769.20,DNAJC25,DNAJC25,2.349,1.932,2.766,4.558,11.514,1.93926440092079e-12,1.60803804124352e-09,18.415776179097
ENSG00000165275.10,TRMT10B,TRMT10B,2.232,1.834,2.63,3.104,11.467,2.14517334107039e-12,1.65629817342814e-09,18.0816731426728
ENSG00000163660.12,CCNL1,CCNL1,2.708,2.225,3.191,6.062,11.456,2.19244363226076e-12,1.65629817342814e-09,18.3181981668764
ENSG00000081721.12,DUSP12,DUSP12,2.059,1.691,2.427,4.372,11.447,2.23716106396468e-12,1.65629817342814e-09,18.2770993606074
ENSG00000228218.1,ATF4P3,ATF4P3,5.167,4.243,6.092,-2.259,11.421,2.36308061966491e-12,1.68919521536737e-09,14.0818705429922
ENSG00000268043.9,NBPF12,NBPF12,2.51,2.056,2.963,4.478,11.314,2.96909736682602e-12,2.05164628047678e-09,17.9746948439869
ENSG00000249967.1,,,-8.264,-9.77,-6.757,-4.924,-11.209,3.71311855112044e-12,2.41442809997067e-09,12.7245529818466
ENSG00000152457.19,DCLRE1C,DCLRE1C,2.082,1.702,2.462,4.83,11.208,3.7270477182374e-12,2.41442809997067e-09,17.7880967477901
ENSG00000106638.18,TBL2,TBL2,1.787,1.458,2.116,5.641,11.107,4.62434724074351e-12,2.90493085759433e-09,17.5836604419891
ENSG00000175197.13,DDIT3,DDIT3,3.228,2.626,3.829,4.551,10.969,6.24577715907518e-12,3.80808707375378e-09,17.2105795630475
ENSG00000137073.24,UBAP2,UBAP2,1.158,0.939,1.377,6.016,10.801,9.00987329437248e-12,5.33641923978119e-09,16.9183024008081
ENSG00000258890.8,CEP95,CEP95,2.003,1.622,2.384,4.512,10.735,1.04304853482852e-11,6.00622114638757e-09,16.773317660692
ENSG00000291118.1,,ZNF767P,2.583,2.076,3.091,3.076,10.4,2.19844274760607e-11,1.23172211237497e-08,15.9833784653365
ENSG00000205534.6,SMG1P2,SMG1P2,3.45,2.771,4.13,2.767,10.379,2.3053509039771e-11,1.25762958524856e-08,15.8571227624748
ENSG00000162971.11,TYW5,TYW5,2.348,1.884,2.812,4.58,10.333,2.55427798902175e-11,1.35769699262618e-08,15.9030599587609
ENSG00000154144.13,TBRG1,TBRG1,1.621,1.297,1.945,5.632,10.229,3.23227670870082e-11,1.6751274042842e-08,15.6599362049255
ENSG00000131051.24,RBM39,RBM39,1.503,1.199,1.807,7.642,10.095,4.39582418811698e-11,2.1990491553089e-08,15.3346299406289
ENSG00000288632.1,,,4.19,3.341,5.039,3.538,10.089,4.45538179078503e-11,2.1990491553089e-08,15.3074370172259
ENSG00000109920.13,FNBP4,FNBP4,1.928,1.532,2.323,5.882,9.965,5.92213740486676e-11,2.84598128767223e-08,15.0502558917735
ENSG00000168564.6,CDKN2AIP,CDKN2AIP,1.607,1.277,1.937,5.419,9.956,6.04067422371337e-11,2.84598128767223e-08,15.0482697270297
ENSG00000291201.1,,,2.127,1.687,2.567,3.142,9.878,7.23900335685903e-11,3.28979012765031e-08,14.8343289708222
ENSG00000291078.1,,,1.918,1.521,2.315,3.099,9.874,7.30006492387431e-11,3.28979012765031e-08,14.8115003392716
ENSG00000076685.19,NT5C2,NT5C2,1.577,1.249,1.904,7.528,9.843,7.84867016484239e-11,3.46176452164218e-08,14.7597354282154
ENSG00000182400.15,TRAPPC6B,TRAPPC6B,1.18,0.934,1.425,5.496,9.817,8.33938013486845e-11,3.56771509400638e-08,14.7207468036584
ENSG00000115137.12,DNAJC27,DNAJC27,1.994,1.579,2.41,3.164,9.812,8.43309404757899e-11,3.56771509400638e-08,14.5529348123713
ENSG00000291092.1,PMS2P3,PMS2P3,3.023,2.391,3.655,2.489,9.775,9.18895817235778e-11,3.80974205825954e-08,14.4629760013904
ENSG00000197818.12,SLC9A8,SLC9A8,1.503,1.188,1.818,5.094,9.745,9.85656383924527e-11,4.00640330171675e-08,14.573005008105
ENSG00000290763.1,,SDHAP1,2.575,2.034,3.116,2.873,9.722,1.04111261271035e-10,4.15043547336261e-08,14.4360102188267
ENSG00000264538.8,SUZ12P1,SUZ12P1,3.782,2.977,4.586,0.945,9.605,1.36843796606109e-10,5.35239981819745e-08,13.6857824024449
ENSG00000240230.6,COX19,COX19,1.849,1.452,2.246,4.61,9.524,1.6557153991193e-10,6.35610744884132e-08,14.068520376576
ENSG00000290860.1,,CCT6P3,4.082,3.205,4.958,2.425,9.516,1.68916700851643e-10,6.36662401573558e-08,13.8918608992877
ENSG00000133398.4,MED10,MED10,1.559,1.223,1.895,5.43,9.486,1.81078655440116e-10,6.70314379870287e-08,13.9520582628287
ENSG00000111011.18,RSRC2,RSRC2,1.739,1.362,2.116,6.247,9.435,2.04616011812051e-10,7.44156127169092e-08,13.8206604741352
ENSG00000064607.17,SUGP2,SUGP2,1.352,1.059,1.646,6.239,9.422,2.10667471439423e-10,7.52954600506767e-08,13.7919815189381
ENSG00000007392.17,LUC7L,LUC7L,1.719,1.345,2.092,5.198,9.4,2.22424642882574e-10,7.81502177450127e-08,13.7607392030778
ENSG00000168883.20,USP39,USP39,1.513,1.183,1.843,5.836,9.373,2.36900035942196e-10,8.18489624180288e-08,13.6785151649551
ENSG00000125779.24,PANK2,PANK2,1.996,1.56,2.432,5.709,9.353,2.4828601578627e-10,8.4376542741793e-08,13.6407932518022
ENSG00000290770.1,MFSD14CP,MFSD14CP,1.409,1.099,1.718,4.771,9.303,2.80117477432752e-10,9.36586339867895e-08,13.5484919998077
ENSG00000150401.15,DCUN1D2,DCUN1D2,1.99,1.551,2.428,3.835,9.274,3.00334617594663e-10,9.7855745460211e-08,13.4848442667618
ENSG00000213995.12,NAXD,NAXD,1.165,0.908,1.422,5.479,9.271,3.02111322211939e-10,9.7855745460211e-08,13.4561658765301
ENSG00000148399.13,DPH7,DPH7,1.442,1.123,1.761,4.361,9.231,3.3260978508147e-10,1.06076936072906e-07,13.3802691682076
ENSG00000121390.19,PSPC1,PSPC1,1.098,0.853,1.343,5.741,9.167,3.88193697831969e-10,1.21928111455405e-07,13.1963347283265
ENSG00000011021.23,CLCN6,CLCN6,2.596,2.012,3.18,4.566,9.082,4.76196709343361e-10,1.46722181392483e-07,13.0315740007701
ENSG00000112855.17,HARS2,HARS2,1.314,1.018,1.61,5.248,9.078,4.81288390481854e-10,1.46722181392483e-07,12.9845449989699
ENSG00000101782.15,RIOK3,RIOK3,1.598,1.238,1.958,7.303,9.069,4.91180796989491e-10,1.47567795965104e-07,12.9314198952804
ENSG00000100416.15,TRMU,TRMU,1.534,1.187,1.881,4.913,9.034,5.35376549692652e-10,1.57864588284321e-07,12.8917393256614
ENSG00000291266.1,,SMG1P5,4.675,3.617,5.733,3.503,9.03,5.40684311055801e-10,1.57864588284321e-07,12.8952712373859
ENSG00000139620.13,KANSL2,KANSL2,1.418,1.097,1.74,4.994,9.019,5.54381136073091e-10,1.59615568761044e-07,12.8572414719472
ENSG00000291207.1,,,2.738,2.116,3.361,3.461,8.985,6.02889046248165e-10,1.71203971626362e-07,12.7945704513595
ENSG00000168096.15,ANKS3,ANKS3,2.137,1.641,2.634,3.952,8.799,9.48977444455879e-10,2.65841924642843e-07,12.3623857003075
ENSG00000188283.12,ZNF383,ZNF383,1.965,1.507,2.424,3.696,8.752,1.0657836965297e-09,2.94582613720809e-07,12.2501735699788
ENSG00000074755.15,ZZEF1,ZZEF1,1.477,1.128,1.826,6.158,8.659,1.3405267420178e-09,3.65646307395118e-07,11.9493081938648
ENSG00000185917.14,SETD4,SETD4,1.618,1.235,2.001,4.27,8.64,1.40651467473707e-09,3.78662976718175e-07,11.9744092978221
ENSG00000140598.16,EFL1,EFL1,2.018,1.539,2.498,4.84,8.598,1.55918204051671e-09,4.14382611537327e-07,11.8568596176532
ENSG00000291010.1,,MRPS31P5,2.392,1.819,2.966,2.593,8.526,1.86633851633257e-09,4.87665928715121e-07,11.6583062471065
ENSG00000141391.14,PRELID3A,PRELID3A,2.624,1.994,3.253,1.326,8.523,1.88197174612685e-09,4.87665928715121e-07,11.5779069999317
ENSG00000204685.9,STARD7-AS1,STARD7-AS1,2.022,1.536,2.508,2.423,8.504,1.97068814066139e-09,5.04350187110007e-07,11.5937293247937
ENSG00000111877.18,MCM9,MCM9,1.495,1.135,1.854,4.028,8.499,1.99854364052332e-09,5.05241581317663e-07,11.6278832309836
ENSG00000185246.18,PRPF39,PRPF39,1.443,1.095,1.79,5.197,8.49,2.04105884068467e-09,5.09772888763773e-07,11.5401732130544
ENSG00000114316.13,USP4,USP4,1.077,0.816,1.339,6.119,8.417,2.45150924584843e-09,6.04997460314738e-07,11.3459108682126
ENSG00000214293.11,APTR,APTR,1.993,1.507,2.48,3.401,8.374,2.73290735237226e-09,6.66507875466786e-07,11.3124874369604
ENSG00000291069.1,,BMS1P1,3.28,2.477,4.084,2.094,8.345,2.93987924399465e-09,7.01940862623951e-07,11.1625502918957
ENSG00000157106.18,SMG1,SMG1,1.63,1.231,2.03,7.159,8.341,2.96986745798212e-09,7.01940862623951e-07,11.1394733291277
ENSG00000100814.19,CCNB1IP1,CCNB1IP1,1.659,1.253,2.066,5.4,8.339,2.97977790211808e-09,7.01940862623951e-07,11.1816594938521
ENSG00000240429.1,LRRFIP1P1,LRRFIP1P1,2.837,2.139,3.536,0.983,8.301,3.28506716803265e-09,7.60899747330229e-07,10.8638401780409
ENSG00000102543.14,CDADC1,CDADC1,1.703,1.283,2.122,3.216,8.298,3.30347213023254e-09,7.60899747330229e-07,11.1399706581002
ENSG00000178381.12,ZFAND2A,ZFAND2A,2.701,2.035,3.368,4.549,8.284,3.42670600464356e-09,7.80611159079792e-07,11.0954357710874
ENSG00000196696.14,PDXDC2P-NPIPB14P,PDXDC2P-NPIPB14P,2.925,2.202,3.648,3.833,8.268,3.56876006178678e-09,8.04134740009129e-07,11.0740442636575
ENSG00000119688.21,ABCD4,ABCD4,1.165,0.876,1.454,4.649,8.241,3.82274793313538e-09,8.51271226298576e-07,10.9811677757671
ENSG00000197785.14,ATAD3A,ATAD3A,2.387,1.795,2.979,5.623,8.237,3.86008177868144e-09,8.51271226298576e-07,10.9098129940213
ENSG00000123154.12,WDR83,WDR83,1.474,1.108,1.84,3.025,8.225,3.97362254761265e-09,8.67086267494845e-07,10.9508660551637
ENSG00000268107.6,,,3.491,2.623,4.36,0.572,8.213,4.09910348668359e-09,8.85150159155738e-07,10.5429235320128
ENSG00000234545.8,FAM133B,FAM133B,1.222,0.917,1.527,4.888,8.187,4.38483467380712e-09,9.37088894721872e-07,10.8240144774327
ENSG00000013441.17,CLK1,CLK1,1.855,1.391,2.319,5.858,8.173,4.53494153646704e-09,9.5927895970369e-07,10.7427494647876
ENSG00000291087.1,,CRYBB2P1,1.968,1.475,2.461,3.253,8.157,4.7304314565139e-09,9.90523677712456e-07,10.7928583473978
ENSG00000278970.4,HEIH,HEIH,1.629,1.22,2.039,4.633,8.129,5.07068311469476e-09,1.01803711488635e-06,10.7101291444712
ENSG00000290921.1,,,2.444,1.83,3.059,1.439,8.127,5.10483940294652e-09,1.01803711488635e-06,10.5809594817229
ENSG00000215126.12,ZNG1F,ZNG1F,2.489,1.863,3.115,2.645,8.126,5.1158734339761e-09,1.01803711488635e-06,10.7185658212939
ENSG00000171044.11,XKR6,XKR6,2.357,1.764,2.95,1.689,8.125,5.122984213417e-09,1.01803711488635e-06,10.5833486417593
ENSG00000204348.10,DXO,DXO,1.461,1.093,1.828,3.588,8.123,5.14959518065863e-09,1.01803711488635e-06,10.7174990039561
ENSG00000174365.22,SNHG11,SNHG11,1.697,1.27,2.124,3.537,8.123,5.15648321577747e-09,1.01803711488635e-06,10.7159579025576
ENSG00000162769.13,FLVCR1,FLVCR1,2.353,1.759,2.946,4.162,8.101,5.4468668400901e-09,1.06522216599121e-06,10.634911003611
ENSG00000171763.20,AFG2B,AFG2B,2.703,2.021,3.385,3.98,8.094,5.54400780592996e-09,1.0740867459526e-06,10.6299133064218
ENSG00000250251.7,PKD1P6,PKD1P6,2.419,1.808,3.03,3.053,8.086,5.65799619704975e-09,1.08602093671149e-06,10.6246238129549
ENSG00000143748.18,NVL,NVL,1.443,1.078,1.808,4.607,8.082,5.71571881512605e-09,1.08703533061984e-06,10.5769250373602
ENSG00000105576.16,TNPO2,TNPO2,1.277,0.954,1.601,6.806,8.073,5.86082734532962e-09,1.09778688889239e-06,10.4659180635112
ENSG00000197136.5,PCNX3,PCNX3,1.353,1.01,1.695,6.482,8.071,5.87816423864233e-09,1.09778688889239e-06,10.4679691577736
ENSG00000172273.13,HINFP,HINFP,1.708,1.274,2.141,4.029,8.052,6.17010979739533e-09,1.14072350873509e-06,10.5316353225931
ENSG00000088356.6,PDRG1,PDRG1,1.443,1.076,1.809,5.058,8.049,6.21812621741755e-09,1.14072350873509e-06,10.4491075040733
ENSG00000206149.13,HERC2P9,HERC2P9,2.71,2.018,3.403,2.573,8.004,6.98292817548215e-09,1.2697903603311e-06,10.4113695831349
ENSG00000110619.18,CARS1,CARS1,1.424,1.06,1.788,6.219,7.99,7.24086318089691e-09,1.30524429339124e-06,10.2732911524105
ENSG00000115459.18,ELMOD3,ELMOD3,1.143,0.849,1.438,3.98,7.927,8.50042486503073e-09,1.51908454700075e-06,10.2174713018896
ENSG00000290890.1,,,3.217,2.387,4.047,1.218,7.92,8.66676482476515e-09,1.53455770329112e-06,10.0849291778518
ENSG00000177410.13,ZFAS1,ZFAS1,2.097,1.556,2.639,7.374,7.917,8.73506073267495e-09,1.53455770329112e-06,10.0570939315821
ENSG00000291203.1,,,1.914,1.419,2.409,3.016,7.908,8.93249782247177e-09,1.55605613327597e-06,10.1753678688189
ENSG00000162599.18,NFIA,NFIA,-1.828,-2.301,-1.356,4.877,-7.904,9.0157494904897e-09,1.5574707244821e-06,10.159662574644
ENSG00000101247.18,NDUFAF5,NDUFAF5,2.082,1.541,2.623,4.044,7.863,1.00365852773212e-08,1.71949101486669e-06,10.0424715502404
ENSG00000255717.9,SNHG1,SNHG1,3.603,2.664,4.542,6.203,7.843,1.05564066772286e-08,1.79372385589303e-06,9.88991718222945
ENSG00000162341.18,TPCN2,TPCN2,1.656,1.224,2.088,4.082,7.831,1.08927248363273e-08,1.83582264924443e-06,9.95847373906916
ENSG00000249859.14,PVT1,PVT1,2.059,1.521,2.598,3.56,7.818,1.12545948895483e-08,1.88151412951885e-06,9.94273084062463
ENSG00000157881.16,PANK4,PANK4,0.979,0.723,1.235,4.526,7.812,1.14440033094969e-08,1.89787350884697e-06,9.88167728494065
ENSG00000185158.13,LRRC37B,LRRC37B,2.17,1.6,2.74,2.91,7.785,1.22652743558955e-08,2.01515177137563e-06,9.85130176901149
ENSG00000283580.4,,,7.849,5.788,9.91,-3.091,7.783,1.23455993711869e-08,2.01515177137563e-06,8.33173749066574
ENSG00000139370.12,SLC15A4,SLC15A4,1.297,0.955,1.638,5.116,7.76,1.3103154695329e-08,2.12209685026695e-06,9.70923740545032
ENSG00000291120.1,,,2.694,1.984,3.405,1.509,7.753,1.33472570817336e-08,2.14487317290184e-06,9.69349801970718
ENSG00000186501.15,TMEM222,TMEM222,0.898,0.66,1.137,5.316,7.7,1.53126655204142e-08,2.41649312037067e-06,9.54958406186579
ENSG00000291272.1,,,2.205,1.62,2.79,2.74,7.698,1.53665388178261e-08,2.41649312037067e-06,9.65374038000805
ENSG00000290835.1,,,1.99,1.461,2.518,2.93,7.697,1.54240859110788e-08,2.41649312037067e-06,9.64854590919283
ENSG00000157181.16,ODR4,ODR4,1.505,1.106,1.905,5.34,7.695,1.55037908832272e-08,2.41649312037067e-06,9.5355946131394
ENSG00000291117.1,,,1.805,1.325,2.285,4.684,7.683,1.59794839335929e-08,2.4439309233064e-06,9.52398272634644
ENSG00000128908.19,INO80,INO80,1.627,1.194,2.06,5.67,7.682,1.60154776120058e-08,2.4439309233064e-06,9.49005067636932
ENSG00000174227.16,PIGG,PIGG,1.099,0.807,1.392,5.91,7.682,1.60335072633705e-08,2.4439309233064e-06,9.47945270895876
ENSG00000137504.15,CREBZF,CREBZF,1.488,1.091,1.885,5.601,7.663,1.68584157121783e-08,2.55091210009822e-06,9.45071632904526
ENSG00000291060.1,,,2.79,2.045,3.534,4.05,7.654,1.72257958256275e-08,2.58761411206709e-06,9.52395780598708
ENSG00000173575.24,CHD2,CHD2,1.28,0.936,1.624,6.956,7.607,1.94828692724184e-08,2.90066606218153e-06,9.26580199238064
ENSG00000050426.16,LETMD1,LETMD1,1.242,0.908,1.576,5.069,7.605,1.95896405550127e-08,2.90066606218153e-06,9.3225738404977
ENSG00000290928.1,,,2.453,1.792,3.113,1.294,7.588,2.049798492784e-08,3.01363991173137e-06,9.27341892058864
ENSG00000075292.19,ZNF638,ZNF638,1.289,0.939,1.639,6.439,7.536,2.34890217322149e-08,3.42906634161138e-06,9.0896615198638
ENSG00000198952.8,SMG5,SMG5,1.031,0.751,1.311,7.154,7.526,2.40863100547392e-08,3.49167277926394e-06,9.04996541332623
ENSG00000000457.14,SCYL3,SCYL3,1.188,0.865,1.511,4.369,7.518,2.46090086238385e-08,3.54267186647342e-06,9.17423706579559
ENSG00000242086.8,MUC20-OT1,MUC20-OT1,2.403,1.746,3.061,4.889,7.472,2.77296555274199e-08,3.96438454540286e-06,8.99463819300806
ENSG00000176783.15,RUFY1,RUFY1,1.152,0.837,1.468,5.357,7.462,2.84805677468619e-08,4.04385047529073e-06,8.93335550464035
ENSG00000263956.8,NBPF11,NBPF11,2.143,1.556,2.73,3.964,7.458,2.87818806991534e-08,4.05883256390103e-06,9.03515701293259
ENSG00000111364.16,DDX55,DDX55,1.308,0.946,1.669,4.628,7.393,3.41547519036655e-08,4.78397302002017e-06,8.78220122779729
ENSG00000170606.16,HSPA4,HSPA4,-1.145,-1.463,-0.827,7.571,-7.353,3.79444342673864e-08,5.27911491518739e-06,8.59234065848496
ENSG00000248643.5,RBM14-RBM4,RBM14-RBM4,3.294,2.378,4.21,2.837,7.35,3.82853047923318e-08,5.29102912230025e-06,8.76340510618088
ENSG00000204256.14,BRD2,BRD2,1.666,1.201,2.132,8.395,7.315,4.1966912892772e-08,5.76141790905406e-06,8.48475277106681
ENSG00000204344.16,STK19,STK19,1.488,1.072,1.904,4.028,7.304,4.32464307620725e-08,5.87301108286689e-06,8.61775033655193
ENSG00000198799.12,LRIG2,LRIG2,1.431,1.031,1.832,4.572,7.303,4.33463914943866e-08,5.87301108286689e-06,8.5628031889813
ENSG00000293510.1,AFG3L1P,AFG3L1P,1.932,1.391,2.474,3.649,7.292,4.45936391752134e-08,6.00276714352061e-06,8.57679093829211
ENSG00000167967.16,E4F1,E4F1,1.003,0.721,1.284,4.73,7.268,4.75885501927285e-08,6.36458480964685e-06,8.44352344651454
ENSG00000109065.12,NAT9,NAT9,1.417,1.018,1.815,5.159,7.265,4.7931790724313e-08,6.3693975750962e-06,8.41977411425836
ENSG00000290823.1,,,2.019,1.451,2.588,4.102,7.257,4.89096113547733e-08,6.45793785595192e-06,8.5096602481459
ENSG00000285793.1,,ANAPC1P2,2.926,2.1,3.751,3.064,7.24,5.12151500628741e-08,6.67984420375919e-06,8.49405895274879
ENSG00000140521.18,POLG,POLG,1.484,1.065,1.903,6.12,7.24,5.12346950505409e-08,6.67984420375919e-06,8.30855616742226
ENSG00000087157.19,PGS1,PGS1,1.165,0.836,1.495,4.728,7.227,5.30030981363033e-08,6.86721390228479e-06,8.36533084789316
ENSG00000166484.20,MAPK7,MAPK7,1.525,1.091,1.959,4.45,7.181,5.98888043928301e-08,7.71114854076627e-06,8.26321511011884
ENSG00000291072.1,,,2.681,1.917,3.445,4.542,7.17,6.16911137366683e-08,7.89417770222922e-06,8.2485162639825
ENSG00000120910.15,PPP3CC,PPP3CC,1.347,0.963,1.731,4.407,7.166,6.22962969656108e-08,7.89674191433478e-06,8.18808008286917
ENSG00000241258.7,CRCP,CRCP,1.297,0.927,1.666,5.911,7.165,6.24730185215101e-08,7.89674191433478e-06,8.12972641831276
ENSG00000124067.17,SLC12A4,SLC12A4,1.565,1.118,2.011,6.188,7.162,6.29727476881801e-08,7.91166702773317e-06,8.11077094049633
ENSG00000105726.17,ATP13A1,ATP13A1,1.521,1.087,1.956,6.225,7.158,6.37373772886585e-08,7.95949295899935e-06,8.10225660520113
ENSG00000160072.20,ATAD3B,ATAD3B,2.37,1.69,3.049,5.235,7.126,6.93729986679943e-08,8.61139079273966e-06,8.03601961211361
ENSG00000290439.1,HSD17B7P2,HSD17B7P2,3.493,2.49,4.497,0.834,7.115,7.12986589336895e-08,8.79774523628204e-06,8.0727137584261
ENSG00000179335.20,CLK3,CLK3,1.31,0.933,1.687,5.315,7.105,7.33903363814281e-08,9.00225842122488e-06,7.99148317838523
ENSG00000133627.18,ACTR3B,ACTR3B,2.198,1.564,2.831,2.921,7.092,7.58846257445554e-08,9.25346053932137e-06,8.10883218725853
ENSG00000290873.1,LINC03009,LINC03009,3.032,2.154,3.91,2.743,7.057,8.33558641352094e-08,1.00994191668201e-05,8.01961765376601
ENSG00000272752.6,STAG3L5P-PVRIG2P-PILRB,STAG3L5P-PVRIG2P-PILRB,2.71,1.925,3.495,4.069,7.055,8.37964349586613e-08,1.00994191668201e-05,7.96227031676169
ENSG00000135249.8,RINT1,RINT1,1.249,0.886,1.611,5.146,7.042,8.68616759518557e-08,1.04083383958495e-05,7.82539809661109
ENSG00000164576.12,SAP30L,SAP30L,0.974,0.691,1.257,4.852,7.035,8.83842511975185e-08,1.05299168237044e-05,7.85007049853495
ENSG00000047188.16,YTHDC2,YTHDC2,1.274,0.903,1.646,5.718,7.014,9.34306215805107e-08,1.10675244877942e-05,7.74081120997628
ENSG00000166889.14,PATL1,PATL1,1.113,0.788,1.438,6.061,7.006,9.54237760000294e-08,1.11820624813045e-05,7.69649202879671
ENSG00000163126.15,ANKRD23,ANKRD23,2.888,2.046,3.731,0.853,7.006,9.54763656146115e-08,1.11820624813045e-05,7.65610783323216
ENSG00000116560.12,SFPQ,SFPQ,1.309,0.925,1.693,8.297,6.969,1.05374426106481e-07,1.22719767032997e-05,7.56404571369112
ENSG00000234585.7,CCT6P3,CCT6P3,6.963,4.921,9.006,-4.913,6.967,1.06019445114501e-07,1.22781178615844e-05,6.4945422867418
ENSG00000291035.1,RRP7BP,RRP7BP,1.863,1.314,2.412,2.856,6.936,1.15319003007873e-07,1.328090517974e-05,7.70312114743832
ENSG00000135297.17,MTO1,MTO1,1.474,1.039,1.909,4.73,6.931,1.16970232861301e-07,1.33244847143577e-05,7.56778106469309
ENSG00000028310.18,BRD9,BRD9,1.232,0.869,1.595,5.398,6.931,1.16982933816358e-07,1.33244847143577e-05,7.51200104462697
ENSG00000143178.13,TBX19,TBX19,2.999,2.113,3.885,0.743,6.92,1.20334337087224e-07,1.36313158897166e-05,7.61469073322751
ENSG00000239985.2,,,5.113,3.601,6.625,-5.717,6.912,1.23122412776341e-07,1.38713457437693e-05,6.17600431535096
ENSG00000175309.15,PHYKPL,PHYKPL,1.158,0.814,1.503,3.972,6.879,1.34402382373683e-07,1.50603318194943e-05,7.50381232333024
ENSG00000243289.2,AGAP13P,AGAP13P,2.531,1.779,3.284,0.64,6.877,1.3522242354898e-07,1.50707572052169e-05,7.39655663366918
ENSG00000291088.1,,NPEPPSP1,2.091,1.469,2.712,3.675,6.873,1.36695160487729e-07,1.5153426079736e-05,7.50040970662985
ENSG00000101442.10,ACTR5,ACTR5,1.168,0.82,1.516,3.204,6.859,1.4184523471419e-07,1.56407006150274e-05,7.48259522108705
ENSG00000140650.13,PMM2,PMM2,1.259,0.883,1.634,6.151,6.855,1.43417961862003e-07,1.57304462931181e-05,7.2858523775516
ENSG00000185728.17,YTHDF3,YTHDF3,-0.754,-0.979,-0.529,6.731,-6.852,1.44529205649324e-07,1.5768897016371e-05,7.27069068291324
ENSG00000117625.14,RCOR3,RCOR3,1.229,0.862,1.596,4.929,6.84,1.49341060776619e-07,1.62085873816718e-05,7.34016697627171
ENSG00000157349.17,DDX19B,DDX19B,1.192,0.835,1.549,4.951,6.831,1.53136749002307e-07,1.64840320753792e-05,7.32043153456422
ENSG00000065665.21,SEC61A2,SEC61A2,2.778,1.947,3.61,2.873,6.83,1.53469280778976e-07,1.64840320753792e-05,7.43450337955931
