ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000291073.1,,,4.014,3.938,16.611,0,0,26.9665584831662
ENSG00000152457.19,DCLRE1C,DCLRE1C,2.661,4.83,15.829,0,0,26.2172490105557
ENSG00000293311.1,SMPD4BP,SMPD4BP,2.559,4.14,15.869,0,0,26.189522785351
ENSG00000137073.24,UBAP2,UBAP2,1.45,6.016,15.207,0,0,25.3599935272996
ENSG00000291228.1,,,3.138,3.594,15.068,0,0,24.5941894455709
ENSG00000272888.8,CHASERR,CHASERR,2.9,6.226,14.748,0,0,24.4875880299205
ENSG00000128272.18,ATF4,ATF4,2.232,8.835,14.587,0,0,24.3209118394913
ENSG00000111011.18,RSRC2,RSRC2,2.32,6.247,14.469,0,0,24.0972521582187
ENSG00000258890.8,CEP95,CEP95,2.361,4.512,14.39,0,0,23.8193083477749
ENSG00000006652.15,IFRD1,IFRD1,2.54,6.279,14.308,0,0,23.7913996101141
ENSG00000232956.10,SNHG15,SNHG15,2.971,4.896,14.11,0,0,23.3589137449936
ENSG00000106089.12,STX1A,STX1A,3.206,4.02,13.786,0,0,22.7726959246262
ENSG00000101782.15,RIOK3,RIOK3,2.085,7.303,13.563,0,0,22.47245272749
ENSG00000196756.15,SNHG17,SNHG17,2.796,4.289,13.418,0,0,22.0980080400353
ENSG00000227232.6,WASH7P,WASH7P,2.853,3.37,13.336,0,0,21.4955883771034
ENSG00000168564.6,CDKN2AIP,CDKN2AIP,1.782,5.419,12.743,0,0,20.9042478976806
ENSG00000074755.15,ZZEF1,ZZEF1,1.921,6.158,12.632,0,0,20.6933790383176
ENSG00000138050.15,THUMPD2,THUMPD2,2.201,3.937,12.516,0,0,20.3935394050292
ENSG00000031003.11,FAM13B,FAM13B,1.745,5.893,12.479,0,0,20.3760577771007
ENSG00000125459.18,MSTO1,MSTO1,2.277,5.698,12.38,0,0,20.1977872380317
ENSG00000024048.11,UBR2,UBR2,1.495,5.803,12.265,0,0,19.96853088742
ENSG00000059769.20,DNAJC25,DNAJC25,2.112,4.558,12.245,0,0,19.9068255117764
ENSG00000290763.1,,SDHAP1,2.979,2.873,12.401,0,0,19.8633326206565
ENSG00000268043.9,NBPF12,NBPF12,2.489,4.478,12.241,0,0,19.8179697001005
ENSG00000175197.13,DDIT3,DDIT3,3.738,4.551,12.299,0,0,19.6907086900511
ENSG00000142207.7,URB1,URB1,1.783,6.685,11.952,0,0,19.3377458029714
ENSG00000132323.9,ILKAP,ILKAP,1.417,4.875,11.835,0,0,19.0929785734776
ENSG00000165525.18,NEMF,NEMF,1.864,6.131,11.829,0,0,19.0893131809374
ENSG00000114316.13,USP4,USP4,1.346,6.119,11.808,0,0,19.0464106750711
ENSG00000118873.17,RAB3GAP2,RAB3GAP2,1.297,6.177,11.778,0,0,18.9841847498572
ENSG00000087206.17,UIMC1,UIMC1,2.221,4.854,11.783,0,0,18.9728185281724
ENSG00000205534.6,SMG1P2,SMG1P2,4.195,2.767,12.043,0,0,18.9111532155876
ENSG00000290770.1,MFSD14CP,MFSD14CP,1.469,4.771,11.709,0,0,18.8399632563175
ENSG00000172939.9,OXSR1,OXSR1,1.472,6.252,11.366,0,0,18.1214329498
ENSG00000081721.12,DUSP12,DUSP12,1.961,4.372,11.347,0,0,18.0466647117132
ENSG00000156976.17,EIF4A2,EIF4A2,1.806,8.969,11.145,0,0,17.6429268964761
ENSG00000166012.17,TAF1D,TAF1D,2.25,6.345,11.011,0,0,17.3635443068432
ENSG00000157881.16,PANK4,PANK4,1.304,4.526,11.001,0,0,17.3426882353378
ENSG00000117569.20,PTBP2,PTBP2,3.304,4.064,11.065,0,0,17.3233314468576
ENSG00000165275.10,TRMT10B,TRMT10B,1.976,3.104,11.083,0,0,17.2991647007524
ENSG00000173575.24,CHD2,CHD2,1.595,6.956,10.965,0,0,17.2603293558874
ENSG00000174227.16,PIGG,PIGG,1.383,5.91,10.93,0,0,17.1960492438475
ENSG00000135164.19,DMTF1,DMTF1,1.522,5.169,10.842,0,0,17.0141242973507
ENSG00000265479.7,DTX2P1-UPK3BP1-PMS2P11,DTX2P1-UPK3BP1-PMS2P11,2.178,3.789,10.855,0,0,16.9706369549273
ENSG00000197989.15,SNHG12,SNHG12,2.773,4.657,10.767,0,0,16.8497273081667
ENSG00000291092.1,PMS2P3,PMS2P3,3.088,2.489,10.923,0,0,16.8403916246936
ENSG00000147854.17,UHRF2,UHRF2,1.374,5.43,10.764,0,0,16.8391484150219
ENSG00000074054.21,CLASP1,CLASP1,1.286,6.148,10.689,0,0,16.6693960328964
ENSG00000125814.17,NAPB,NAPB,1.587,4.044,10.602,0,0,16.4383966063321
ENSG00000156232.7,WHAMM,WHAMM,1.959,4.872,10.558,0,0,16.3963590653083
ENSG00000197818.12,SLC9A8,SLC9A8,1.46,5.094,10.501,0,0,16.2721408899215
ENSG00000163660.12,CCNL1,CCNL1,2.221,6.062,10.491,0,0,16.2371737918285
ENSG00000291124.1,,,4.047,3.33,10.549,0,0,16.1812730796044
ENSG00000109920.13,FNBP4,FNBP4,1.775,5.882,10.466,0,0,16.1744603435076
ENSG00000051108.15,HERPUD1,HERPUD1,3.189,6.653,10.424,0,0,16.1034596653098
ENSG00000110697.13,PITPNM1,PITPNM1,2.024,6.443,10.313,0,0,15.8256928065815
ENSG00000047188.16,YTHDC2,YTHDC2,1.736,5.718,10.273,0,0,15.7641698477379
ENSG00000290835.1,,,2.309,2.93,10.292,0,0,15.685456188749
ENSG00000111300.10,NAA25,NAA25,1.628,5.604,10.23,0,0,15.6572633913411
ENSG00000288632.1,,,3.96,3.538,10.246,0,0,15.632808685232
ENSG00000163512.14,AZI2,AZI2,1.132,5.719,10.207,0,0,15.6173239447232
ENSG00000075539.15,FRYL,FRYL,1.269,5.749,10.14,0,0,15.4595022663207
ENSG00000139370.12,SLC15A4,SLC15A4,1.531,5.116,10.102,0,0,15.3799697919261
ENSG00000290860.1,,CCT6P3,4.289,2.425,10.192,0,0,15.2352098446103
ENSG00000102710.21,SUPT20H,SUPT20H,1.114,5.913,10.032,0,0,15.2139026567276
ENSG00000213995.12,NAXD,NAXD,1.145,5.479,9.959,0,0,15.0583121321508
ENSG00000070269.14,TMEM260,TMEM260,2.474,4.705,9.949,0,0,15.0419314057576
ENSG00000160570.14,DEDD2,DEDD2,2.075,4.961,9.936,0,0,15.0128414549963
ENSG00000154845.16,PPP4R1,PPP4R1,1.076,7.109,9.931,0,0,14.9497504488969
ENSG00000162402.15,USP24,USP24,1.693,6.19,9.907,0,0,14.9180551638314
ENSG00000162971.11,TYW5,TYW5,2.089,4.58,9.823,0,0,14.7566024849163
ENSG00000101596.17,SMCHD1,SMCHD1,1.517,5.776,9.822,0,0,14.7276861810007
ENSG00000137040.10,RANBP6,RANBP6,-1.258,5.16,-9.789,0,0,14.6755024460689
ENSG00000289720.1,,,3.747,2.837,9.768,0,0,14.5548892250416
ENSG00000290921.1,,,2.771,1.439,9.931,0,0,14.5359106994526
ENSG00000123154.12,WDR83,WDR83,1.678,3.025,9.781,0,0,14.4978589434833
ENSG00000103061.13,SLC7A6OS,SLC7A6OS,1.113,4.662,9.705,0,0,14.4795566536581
ENSG00000227036.10,LINC00511,LINC00511,2.165,3.499,9.684,0,0,14.4247067651046
ENSG00000291060.1,,,3.495,4.05,9.632,0,0,14.2901523126539
ENSG00000100226.16,GTPBP1,GTPBP1,2.054,5.892,9.618,0,0,14.2555271371179
ENSG00000139620.13,KANSL2,KANSL2,1.393,4.994,9.606,0,0,14.2498191531536
ENSG00000214783.9,POLR2J4,POLR2J4,2.416,1.896,9.661,0,0,14.2098410899072
ENSG00000101639.19,CEP192,CEP192,1.622,4.812,9.581,0,0,14.197870318891
ENSG00000140521.18,POLG,POLG,1.719,6.12,9.599,0,0,14.1895713139831
ENSG00000152223.16,EPG5,EPG5,1.508,5.698,9.562,0,0,14.1519116017433
ENSG00000104133.16,SPG11,SPG11,1.723,6.149,9.57,0,0,14.1381200184962
ENSG00000164535.15,DAGLB,DAGLB,1.325,4.692,9.534,0,0,14.0796909318286
ENSG00000204389.10,HSPA1A,HSPA1A,2.299,7.587,9.543,0,0,14.0407639128513
ENSG00000128908.19,INO80,INO80,1.769,5.67,9.492,0,0,13.9535604777072
ENSG00000249859.14,PVT1,PVT1,2.537,3.56,9.482,0,0,13.93973378019
ENSG00000083223.18,TUT7,TUT7,1.334,5.552,9.408,0,0,13.7530275228056
ENSG00000111012.11,CYP27B1,CYP27B1,2.294,1.133,9.41,0,0,13.7332278130731
ENSG00000156931.16,VPS8,VPS8,1.682,5.115,9.365,0,0,13.7004520028534
ENSG00000135829.17,DHX9,DHX9,1.547,7.693,9.391,0,0,13.6831749735509
ENSG00000157106.18,SMG1,SMG1,1.594,7.159,9.386,0,0,13.6756898034652
ENSG00000110619.18,CARS1,CARS1,1.488,6.219,9.338,0,0,13.5914561328204
ENSG00000170471.15,RALGAPB,RALGAPB,1.222,6.405,9.317,0,0,13.5309216272249
ENSG00000100483.14,VCPKMT,VCPKMT,1.46,3.345,9.235,0,0,13.3869941372831
ENSG00000182400.15,TRAPPC6B,TRAPPC6B,1.01,5.496,9.228,0,0,13.3432791084506
ENSG00000196696.14,PDXDC2P-NPIPB14P,PDXDC2P-NPIPB14P,2.876,3.833,9.196,0,0,13.2985035625498
ENSG00000159069.14,FBXW5,FBXW5,1.182,6.682,9.221,0,0,13.294291721643
ENSG00000214822.9,KRT16P3,KRT16P3,9.308,-5.156,10.511,0,0,13.291444570722
ENSG00000291118.1,,ZNF767P,1.94,3.076,9.179,0,0,13.262302090979
ENSG00000083520.15,DIS3,DIS3,1.102,6.325,9.195,0,0,13.233921779323
ENSG00000290873.1,LINC03009,LINC03009,3.417,2.743,9.208,0,0,13.2328265797237
ENSG00000249673.9,NOP14-AS1,NOP14-AS1,1.58,4.493,9.179,0,0,13.2252051313141
ENSG00000075568.17,TMEM131,TMEM131,1.361,6.335,9.13,0,0,13.092288366416
ENSG00000136051.15,WASHC4,WASHC4,1.284,6.424,9.117,0,0,13.05417566606
ENSG00000185753.13,CXorf38,CXorf38,1.075,4.859,9.063,0,0,12.9740355805778
ENSG00000122299.12,ZC3H7A,ZC3H7A,1.511,6.117,9.073,0,0,12.9614411874481
ENSG00000185917.14,SETD4,SETD4,1.597,4.27,9.044,0,0,12.948105039479
ENSG00000291010.1,,MRPS31P5,2.383,2.593,9.075,0,0,12.9129539740508
ENSG00000204387.14,SNHG32,SNHG32,1.922,6.831,9.059,0,0,12.9082828504987
ENSG00000198026.8,ZNF335,ZNF335,1.198,4.714,9.027,0,0,12.8710588789755
ENSG00000114982.19,KANSL3,KANSL3,1.442,5.87,9.013,0,0,12.8268243261851
ENSG00000067365.15,METTL22,METTL22,1.673,3.552,8.982,0,0,12.7940572031126
ENSG00000257135.8,ODC1-DT,ODC1-DT,3.966,-0.038,9.209,0,0,12.6630072070015
ENSG00000000457.14,SCYL3,SCYL3,1.31,4.369,8.921,0,0,12.6537829279607
ENSG00000143748.18,NVL,NVL,1.522,4.607,8.886,0,0,12.5669236303806
ENSG00000166233.15,ARIH1,ARIH1,0.951,6.599,8.912,0,0,12.5422632708476
ENSG00000081014.11,AP4E1,AP4E1,1.543,4.934,8.867,0,0,12.4975032873834
ENSG00000162869.16,PPP1R21,PPP1R21,1.894,4.364,8.829,0,0,12.4332755817996
ENSG00000106638.18,TBL2,TBL2,1.295,5.641,8.843,0,0,12.4194165196744
ENSG00000156026.15,MCU,MCU,1.145,6.115,8.856,0,0,12.4077857480456
ENSG00000145868.17,FBXO38,FBXO38,1.71,5.681,8.81,0,0,12.3371700528489
ENSG00000162885.14,B3GALNT2,B3GALNT2,1.239,5.533,8.815,0,0,12.336473235627
ENSG00000100038.20,TOP3B,TOP3B,1.313,4.49,8.793,0,0,12.3146336698326
ENSG00000151779.14,NBAS,NBAS,1.292,5.482,8.755,0,0,12.2486298065555
ENSG00000136813.15,ECPAS,ECPAS,1.049,6.808,8.769,0,0,12.1940512007118
ENSG00000291203.1,,,2.146,3.016,8.759,0,0,12.1612429521098
ENSG00000104517.13,UBR5,UBR5,1.134,6.761,8.752,0,0,12.1593957169675
ENSG00000134627.12,PIWIL4,PIWIL4,3.101,0.487,8.832,0,0,12.1143289028713
ENSG00000156873.16,PHKG2,PHKG2,1.127,4.636,8.697,0,0,12.1000560346683
ENSG00000116698.22,SMG7,SMG7,1.124,6.89,8.73,0,0,12.0893852969932
ENSG00000028310.18,BRD9,BRD9,1.361,5.398,8.696,0,0,12.0400607617114
ENSG00000291078.1,,,1.561,3.099,8.622,0,0,11.9204361661472
ENSG00000215126.12,ZNG1F,ZNG1F,2.348,2.645,8.602,0,0,11.8753974769753
ENSG00000007376.8,RPUSD1,RPUSD1,-1.097,4.699,-8.569,0,0,11.7690006975105
ENSG00000291147.1,,,2.795,2.036,8.63,0,0,11.7584460911415
ENSG00000198862.14,LTN1,LTN1,1.092,5.603,8.579,0,0,11.753462338202
ENSG00000185485.15,SDHAP1,SDHAP1,3.192,3.06,8.548,0,0,11.7473961313303
ENSG00000183604.17,SMG1P5,SMG1P5,3.194,3.068,8.509,0,0,11.6547842878701
ENSG00000152795.18,HNRNPDL,HNRNPDL,1.11,7.625,8.554,0,0,11.6470883667202
ENSG00000291117.1,,,1.681,4.684,8.514,0,0,11.5959687970432
ENSG00000291146.1,RP9P,RP9P,2.428,2.745,8.532,0,0,11.5761180343364
ENSG00000110046.14,ATG2A,ATG2A,1.389,5.211,8.485,0,0,11.5522522387675
ENSG00000291201.1,,,1.735,3.142,8.453,0,0,11.5155877238344
ENSG00000234545.8,FAM133B,FAM133B,1.073,4.888,8.47,0,0,11.5081686776169
ENSG00000154144.13,TBRG1,TBRG1,1.199,5.632,8.473,0,0,11.4948552776194
ENSG00000128915.12,ICE2,ICE2,1.17,5.616,8.461,0,0,11.4654073482856
ENSG00000291069.1,,BMS1P1,3.022,2.094,8.461,0,0,11.4312763584107
ENSG00000271816.1,,BMS1P4,2.702,0.54,8.506,0,0,11.3911611181585
ENSG00000151651.16,ADAM8,ADAM8,1.617,2.669,8.409,0,0,11.3661244372699
ENSG00000114127.11,XRN1,XRN1,1.279,5.755,8.401,0,0,11.3369725240164
ENSG00000204256.14,BRD2,BRD2,1.662,8.395,8.431,0,0,11.3332392197642
ENSG00000160584.17,SIK3,SIK3,1.31,4.935,8.381,0,0,11.3232884426573
ENSG00000100288.20,CHKB,CHKB,1.487,4.802,8.361,0,0,11.2651004039672
ENSG00000117360.13,PRPF3,PRPF3,1.191,5.271,8.379,0,0,11.2607885766841
ENSG00000124067.17,SLC12A4,SLC12A4,1.653,6.188,8.382,0,0,11.2580205124521
ENSG00000155275.19,TRMT44,TRMT44,1.671,3.811,8.342,0,0,11.2502261046294
ENSG00000266967.7,AARSD1,AARSD1,1.139,3.943,8.344,0,0,11.2376071864591
ENSG00000119688.21,ABCD4,ABCD4,1.186,4.649,8.331,0,0,11.2250697344753
ENSG00000153914.16,SREK1,SREK1,1.073,6.092,8.374,0,0,11.2228991352577
ENSG00000008869.12,HEATR5B,HEATR5B,1.034,5.291,8.322,0,0,11.1552560308566
ENSG00000168538.16,TRAPPC11,TRAPPC11,1.045,5.444,8.307,0,0,11.0934438798889
ENSG00000259153.4,MAP3K9-DT,MAP3K9-DT,1.195,1.274,8.253,0,0,10.9960684668827
ENSG00000120910.15,PPP3CC,PPP3CC,1.452,4.407,8.238,0,0,10.9621505502951
ENSG00000179406.10,LINC00174,LINC00174,2.141,2.248,8.221,0,0,10.8725579852023
ENSG00000266338.7,NBPF15,NBPF15,1.582,5.149,8.201,0,0,10.8602136011508
ENSG00000064313.13,TAF2,TAF2,1.249,5.607,8.216,0,0,10.8580082784392
ENSG00000134900.13,TPP2,TPP2,1.564,5.807,8.2,0,0,10.8401821273708
ENSG00000106397.12,PLOD3,PLOD3,1.324,5.867,8.203,0,0,10.8320583935093
ENSG00000206149.13,HERC2P9,HERC2P9,2.803,2.573,8.19,0,0,10.819864349133
ENSG00000155229.21,MMS19,MMS19,1.476,5.697,8.193,0,0,10.7991582301009
ENSG00000111364.16,DDX55,DDX55,1.259,4.628,8.152,0,0,10.7172267991697
ENSG00000291152.1,,SBDSP1,1.674,5.349,8.159,0,0,10.7142399565736
ENSG00000125779.24,PANK2,PANK2,1.526,5.709,8.161,0,0,10.7092814812538
ENSG00000290979.1,,,5.09,-6.017,9.191,0,0,10.7070707963808
ENSG00000128833.13,MYO5C,MYO5C,2.022,4.804,8.151,0,0,10.6717816801083
ENSG00000162601.12,MYSM1,MYSM1,1.608,5.577,8.139,0,0,10.6573913379625
ENSG00000100814.19,CCNB1IP1,CCNB1IP1,1.508,5.4,8.113,0,0,10.6269647174663
ENSG00000174684.7,B4GAT1,B4GAT1,-1.971,3.725,-8.099,0,0,10.554558386457
ENSG00000178381.12,ZFAND2A,ZFAND2A,2.69,4.549,8.052,0,0,10.5389752847047
ENSG00000250251.7,PKD1P6,PKD1P6,2.31,3.053,8.046,0,0,10.5174726336102
ENSG00000134815.19,DHX34,DHX34,1.37,4.788,8.058,0,0,10.4582733902636
ENSG00000115827.14,DCAF17,DCAF17,1.198,4.687,8.034,0,0,10.4392604776395
ENSG00000121390.19,PSPC1,PSPC1,0.858,5.741,8.04,0,0,10.4077744316566
ENSG00000185246.18,PRPF39,PRPF39,1.221,5.197,8.035,0,0,10.3903412302921
ENSG00000196873.16,ZNG1C,ZNG1C,1.423,4.012,8.007,0,0,10.3880407412299
ENSG00000120008.16,WDR11,WDR11,1.086,6.328,8.031,0,0,10.3761012148297
ENSG00000055483.20,USP36,USP36,1.352,5.6,8.036,0,0,10.3657076697343
ENSG00000102786.15,INTS6,INTS6,0.988,5.564,8.001,0,0,10.2894883143284
ENSG00000166532.16,RIMKLB,RIMKLB,1.851,5.208,7.988,0,0,10.2829340124273
ENSG00000229739.4,PDC-AS1,PDC-AS1,3.633,-1.374,8.383,0,0,10.2819723219446
ENSG00000286219.2,NOTCH2NLC,NOTCH2NLC,3.225,3.081,7.944,0,0,10.2534016389925
ENSG00000110172.12,CHORDC1,CHORDC1,1.693,5.637,7.966,0,0,10.202615471201
ENSG00000164051.14,CCDC51,CCDC51,-1.287,3.596,-7.916,0,0,10.2007397441093
ENSG00000263956.8,NBPF11,NBPF11,2.264,3.964,7.914,0,0,10.1977262609992
ENSG00000085982.16,USP40,USP40,1.174,5.509,7.936,0,0,10.1608497858201
ENSG00000291035.1,RRP7BP,RRP7BP,1.851,2.856,7.893,0,0,10.1442459078884
ENSG00000064607.17,SUGP2,SUGP2,0.993,6.239,7.937,0,0,10.1167426971187
ENSG00000107290.14,SETX,SETX,1.442,6.56,7.923,0,0,10.0775722887166
ENSG00000198793.14,MTOR,MTOR,1.143,6.253,7.91,0,0,10.052442593695
ENSG00000107077.20,KDM4C,KDM4C,1.38,4.522,7.876,0,0,10.0433525650897
ENSG00000135317.14,SNX14,SNX14,1.106,6.246,7.889,0,0,10.0219993905435
ENSG00000066777.9,ARFGEF1,ARFGEF1,0.954,6.603,7.888,0,0,9.99292971688562
ENSG00000064726.10,BTBD1,BTBD1,0.978,7.04,7.884,0,0,9.96508503537702
ENSG00000140987.21,ZSCAN32,ZSCAN32,1.15,4.286,7.833,0,0,9.95641475322373
ENSG00000105939.14,ZC3HAV1,ZC3HAV1,-1.876,5.789,-7.848,0,0,9.92385567403656
ENSG00000006459.11,KDM7A,KDM7A,1.964,4.727,7.832,0,0,9.91891381856616
ENSG00000149428.21,HYOU1,HYOU1,1.843,7.699,7.836,0,0,9.83799317078247
ENSG00000168883.20,USP39,USP39,1.115,5.836,7.768,0,0,9.69737928766715
ENSG00000242588.7,,,1.089,6.078,7.76,0,0,9.67494743309376
ENSG00000174839.13,DENND6A,DENND6A,1.085,5.118,7.741,0,0,9.64696718594982
ENSG00000243716.12,NPIPB5,NPIPB5,2.178,5.509,7.731,0,0,9.62591212169427
ENSG00000136895.19,GARNL3,GARNL3,2.882,0.926,7.744,0,0,9.59597222430972
ENSG00000291272.1,,,2.038,2.74,7.669,0,0,9.57790197178405
ENSG00000131778.20,CHD1L,CHD1L,1.387,5.364,7.685,0,0,9.54301897275807
ENSG00000168096.15,ANKS3,ANKS3,1.658,3.952,7.656,0,0,9.53920604966477
ENSG00000068878.15,PSME4,PSME4,1.255,7.039,7.722,0,0,9.53906711326207
ENSG00000160602.14,NEK8,NEK8,1.475,2.954,7.651,0,0,9.53630567732212
ENSG00000137145.21,DENND4C,DENND4C,1.013,6.227,7.705,0,0,9.53268508518296
ENSG00000107625.14,DDX50,DDX50,0.98,5.502,7.687,0,0,9.51068565275017
ENSG00000137776.17,SLTM,SLTM,1.126,6.59,7.696,0,0,9.46835659934638
ENSG00000171121.17,KCNMB3,KCNMB3,2.456,0.873,7.693,0,0,9.3616097813767
ENSG00000248643.5,RBM14-RBM4,RBM14-RBM4,2.677,2.837,7.578,0,0,9.35322891085132
ENSG00000185864.19,NPIPB4,NPIPB4,2.878,2.567,7.589,0,0,9.34595041673494
ENSG00000011021.23,CLCN6,CLCN6,2.128,4.566,7.577,0,0,9.32380026000632
ENSG00000142528.16,ZNF473,ZNF473,1.248,3.866,7.575,0,0,9.30935477941132
ENSG00000242086.8,MUC20-OT1,MUC20-OT1,2.069,4.889,7.605,0,0,9.30808089990472
ENSG00000291207.1,,,2.17,3.461,7.552,0,0,9.28913304499557
ENSG00000291088.1,,NPEPPSP1,2.243,3.675,7.545,0,0,9.26601691324194
ENSG00000148399.13,DPH7,DPH7,1.115,4.361,7.538,0,0,9.20113148047775
ENSG00000188283.12,ZNF383,ZNF383,1.591,3.696,7.521,0,0,9.19332264242356
ENSG00000104872.11,PIH1D1,PIH1D1,0.973,5.021,7.539,0,0,9.18533273868458
ENSG00000044574.9,HSPA5,HSPA5,1.678,9.796,7.589,0,0,9.17419987488591
ENSG00000089234.16,BRAP,BRAP,0.787,5.126,7.539,0,0,9.13535219068375
ENSG00000240429.1,LRRFIP1P1,LRRFIP1P1,2.396,0.983,7.569,0,0,9.12750668973312
ENSG00000128590.5,DNAJB9,DNAJB9,1.996,5.521,7.495,0,0,9.1143039229331
ENSG00000132950.19,ZMYM5,ZMYM5,1.408,4.092,7.495,0,0,9.09476878618771
ENSG00000290890.1,,,2.984,1.218,7.53,0,0,9.08366073070181
ENSG00000102763.18,VWA8,VWA8,1.352,4.985,7.504,0,0,9.07479164042191
ENSG00000068028.18,RASSF1,RASSF1,1.263,5.434,7.496,0,0,9.00073596551812
ENSG00000164078.14,MST1R,MST1R,1.873,4.066,7.512,0,0,8.99965491719702
ENSG00000204348.10,DXO,DXO,1.333,3.588,7.435,0,0,8.99121848214053
ENSG00000138592.14,USP8,USP8,0.896,6.427,7.472,0,0,8.90534684739956
ENSG00000290927.1,,,1.617,3.596,7.399,0,0,8.84844537698858
ENSG00000033178.13,UBA6,UBA6,0.897,6.431,7.448,0,0,8.84472523180295
ENSG00000290796.1,,,3.16,1.93,7.362,0,0,8.79794412259895
ENSG00000046651.16,OFD1,OFD1,1.344,4.638,7.383,0,0,8.78444650457464
ENSG00000150401.15,DCUN1D2,DCUN1D2,1.434,3.835,7.361,0,0,8.77848650560406
ENSG00000184992.13,BRI3BP,BRI3BP,-1.188,5.133,-7.407,0,0,8.75633215422344
ENSG00000291005.1,,NBPF25P,2.495,0.387,7.472,0,0,8.75178321148594
ENSG00000185418.16,TARS3,TARS3,1.566,3.091,7.34,0,0,8.73796550582155
ENSG00000116584.22,ARHGEF2,ARHGEF2,1.987,6.094,7.394,0,0,8.73190399880093
ENSG00000183696.14,UPP1,UPP1,2.122,5.558,7.408,0,0,8.71650248784697
ENSG00000109917.11,ZPR1,ZPR1,1.312,5.574,7.391,0,0,8.70287032211562
ENSG00000141458.13,NPC1,NPC1,1.38,6.545,7.391,0,0,8.6941468637852
ENSG00000264538.8,SUZ12P1,SUZ12P1,2.771,0.945,7.395,0,0,8.67286528538887
ENSG00000132254.13,ARFIP2,ARFIP2,0.961,5.965,7.367,0,0,8.65678735041684
ENSG00000088387.22,DOCK9,DOCK9,1.129,6.509,7.372,0,0,8.63456784409298
ENSG00000233016.9,SNHG7,SNHG7,1.634,5.679,7.357,0,0,8.6273160363938
ENSG00000005884.18,ITGA3,ITGA3,1.448,8.628,7.38,0,0,8.62521184150756
ENSG00000159459.12,UBR1,UBR1,1.41,5.505,7.314,0,0,8.60539504309297
ENSG00000133226.19,SRRM1,SRRM1,1.43,6.788,7.362,0,0,8.59611969304078
ENSG00000143889.16,HNRNPLL,HNRNPLL,1.147,5.607,7.323,0,0,8.59228632309301
ENSG00000105127.10,AKAP8,AKAP8,0.939,5.295,7.34,0,0,8.58099550191982
ENSG00000226419.8,SLC16A1-AS1,SLC16A1-AS1,2.535,1.986,7.27,0,0,8.56448843116924
ENSG00000119778.15,ATAD2B,ATAD2B,1.15,4.213,7.286,0,0,8.52293476010336
ENSG00000135249.8,RINT1,RINT1,1.183,5.146,7.281,0,0,8.4662726960595
ENSG00000129566.13,TEP1,TEP1,2.332,5.558,7.273,0,0,8.42331820295052
ENSG00000198707.17,CEP290,CEP290,1.748,4.701,7.217,0,0,8.42208787842158
ENSG00000171219.9,CDC42BPG,CDC42BPG,0.711,4.294,7.278,0,0,8.38855911371741
ENSG00000086730.17,LAT2,LAT2,2.612,-1.092,7.264,0,0,8.37890095727407
ENSG00000290862.1,,NMRAL2P,3.698,1.992,7.178,0,0,8.33448516094602
ENSG00000267254.8,ZNF790-AS1,ZNF790-AS1,2.076,1.712,7.19,0,0,8.33336771858998
ENSG00000185551.15,NR2F2,NR2F2,-1.403,6.685,-7.242,0,0,8.31723682350381
ENSG00000116679.16,IVNS1ABP,IVNS1ABP,1.465,6.735,7.238,0,0,8.30829802376053
ENSG00000110075.15,PPP6R3,PPP6R3,0.799,6.564,7.242,0,0,8.29201597906624
ENSG00000165572.8,KBTBD6,KBTBD6,-1.164,3.796,-7.169,0,0,8.28915595970743
ENSG00000174365.22,SNHG11,SNHG11,1.386,3.537,7.164,0,0,8.28800100165038
ENSG00000127507.18,ADGRE2,ADGRE2,2.513,-0.292,7.16,0,0,8.27672761370196
ENSG00000129219.14,PLD2,PLD2,1.222,5.044,7.203,0,0,8.25856548824356
ENSG00000136891.14,TEX10,TEX10,1.209,4.927,7.192,0,0,8.24544644466653
ENSG00000268107.6,,,2.687,0.572,7.207,0,0,8.23358899886557
ENSG00000162341.18,TPCN2,TPCN2,1.412,4.082,7.155,0,0,8.22488381847028
ENSG00000239883.10,PARGP1,PARGP1,2.964,-0.286,7.313,0,0,8.21059712443166
ENSG00000285793.1,,ANAPC1P2,2.695,3.064,7.129,0,0,8.21028972186158
ENSG00000213024.13,NUP62,NUP62,-0.885,5.84,-7.187,0,0,8.18707785873591
ENSG00000152782.19,PANK1,PANK1,-1.779,2.695,-7.126,0,0,8.18626043773287
ENSG00000140598.16,EFL1,EFL1,1.592,4.84,7.138,0,0,8.16133813594934
ENSG00000162664.17,ZNF326,ZNF326,1.27,5.516,7.17,0,0,8.15240131315733
ENSG00000166889.14,PATL1,PATL1,1.007,6.061,7.181,0,0,8.14817701168195
ENSG00000155313.16,USP25,USP25,1.297,5.88,7.154,0,0,8.12923116638133
ENSG00000186501.15,TMEM222,TMEM222,0.75,5.316,7.15,0,0,8.10929624950693
ENSG00000273142.1,LINC02604,LINC02604,1.618,1.897,7.082,0,0,8.03046769643305
ENSG00000078747.17,ITCH,ITCH,0.932,6.699,7.12,0,0,7.95578320922652
ENSG00000121350.16,PYROXD1,PYROXD1,1.489,5.185,7.084,0,0,7.94764079571433
ENSG00000144214.10,LYG1,LYG1,2.741,-1.635,7.195,0,0,7.92570312340779
