# TIMESTAMP|SAMPLE_ID|JOBID|STATUS|ELAPSED_TIME|NODE
2026-01-13 17:45:43|sample14|4274647|R|51:55|stratus01.bwh.harvard.edu
2026-01-13 17:45:43|sample15|4274651|R|51:31|stratus01.bwh.harvard.edu
2026-01-13 17:45:43|sample16|4274655|R|50:40|derby16.bwh.harvard.edu
2026-01-13 17:45:43|sample17|4274659|R|50:01|cirrus02.bwh.harvard.edu
2026-01-13 17:45:44|sample18|4274664|R|49:13|stratus03.bwh.harvard.edu
2026-01-13 17:45:44|sample38|4274825|R|31:33|green07.bwh.harvard.edu
2026-01-13 17:47:44|sample1|4274613|R|59:01|cirrus02.bwh.harvard.edu
2026-01-13 17:47:44|sample2|4274614|R|58:48|cirrus02.bwh.harvard.edu
2026-01-13 17:47:45|sample3|4274615|R|58:36|cirrus02.bwh.harvard.edu
2026-01-13 17:47:45|sample4|4274617|R|58:10|green07.bwh.harvard.edu
2026-01-13 17:47:46|sample5|4274619|R|57:46|green07.bwh.harvard.edu
2026-01-13 17:47:46|sample6|4274622|R|57:21|green07.bwh.harvard.edu
2026-01-13 17:47:46|sample7|4274626|R|56:56|chanstack2.bwh.harvard.edu
2026-01-13 17:47:46|sample8|4274630|R|56:31|chanstack3.bwh.harvard.edu
2026-01-13 17:47:46|sample9|4274633|R|56:03|stratus03.bwh.harvard.edu
2026-01-13 17:47:47|sample10|4274637|R|55:39|stratus03.bwh.harvard.edu
2026-01-13 17:47:47|sample11|4274639|R|55:16|stratus03.bwh.harvard.edu
2026-01-13 17:47:47|sample12|4274642|R|54:51|stratus01.bwh.harvard.edu
2026-01-13 17:47:47|sample13|4274645|R|54:25|stratus01.bwh.harvard.edu
2026-01-13 17:47:48|sample14|4274647|R|54:01|stratus01.bwh.harvard.edu
2026-01-13 17:47:48|sample15|4274651|R|53:36|stratus01.bwh.harvard.edu
2026-01-13 17:47:48|sample16|4274655|R|52:45|derby16.bwh.harvard.edu
2026-01-13 17:47:48|sample17|4274659|R|52:06|cirrus02.bwh.harvard.edu
2026-01-13 17:47:49|sample18|4274664|R|51:18|stratus03.bwh.harvard.edu
2026-01-13 17:47:49|sample38|4274825|R|33:38|green07.bwh.harvard.edu
2026-01-13 17:49:50|sample1|4274613|R|1:01:07|cirrus02.bwh.harvard.edu
2026-01-13 17:49:50|sample2|4274614|R|1:00:54|cirrus02.bwh.harvard.edu
2026-01-13 17:49:50|sample3|4274615|R|1:00:41|cirrus02.bwh.harvard.edu
2026-01-13 17:49:50|sample4|4274617|R|1:00:15|green07.bwh.harvard.edu
2026-01-13 17:49:51|sample5|4274619|R|59:52|green07.bwh.harvard.edu
2026-01-13 17:49:51|sample6|4274622|R|59:26|green07.bwh.harvard.edu
2026-01-13 17:49:51|sample7|4274626|R|59:01|chanstack2.bwh.harvard.edu
2026-01-13 17:49:51|sample8|4274630|R|58:36|chanstack3.bwh.harvard.edu
2026-01-13 17:49:51|sample9|4274633|R|58:08|stratus03.bwh.harvard.edu
2026-01-13 17:49:52|sample10|4274637|R|57:44|stratus03.bwh.harvard.edu
2026-01-13 17:49:52|sample11|4274639|R|57:21|stratus03.bwh.harvard.edu
2026-01-13 17:49:52|sample12|4274642|R|56:56|stratus01.bwh.harvard.edu
2026-01-13 17:49:52|sample13|4274645|R|56:30|stratus01.bwh.harvard.edu
2026-01-13 17:49:52|sample14|4274647|R|56:05|stratus01.bwh.harvard.edu
2026-01-13 17:49:53|sample15|4274651|R|55:41|stratus01.bwh.harvard.edu
2026-01-13 17:49:53|sample16|4274655|R|54:50|derby16.bwh.harvard.edu
2026-01-13 17:49:53|sample17|4274659|R|54:11|cirrus02.bwh.harvard.edu
2026-01-13 17:49:53|sample18|4274664|R|53:22|stratus03.bwh.harvard.edu
2026-01-13 17:49:54|sample38|4274825|R|35:43|green07.bwh.harvard.edu
2026-01-13 17:51:54|sample1|4274613|R|1:03:11|cirrus02.bwh.harvard.edu
2026-01-13 17:51:54|sample2|4274614|R|1:02:58|cirrus02.bwh.harvard.edu
2026-01-13 17:51:54|sample3|4274615|R|1:02:45|cirrus02.bwh.harvard.edu
2026-01-13 17:51:55|sample4|4274617|R|1:02:20|green07.bwh.harvard.edu
2026-01-13 17:51:55|sample5|4274619|R|1:01:56|green07.bwh.harvard.edu
2026-01-13 17:51:55|sample6|4274622|R|1:01:30|green07.bwh.harvard.edu
2026-01-13 17:51:55|sample7|4274626|R|1:01:05|chanstack2.bwh.harvard.edu
2026-01-13 17:51:55|sample8|4274630|R|1:00:40|chanstack3.bwh.harvard.edu
2026-01-13 17:51:56|sample9|4274633|R|1:00:13|stratus03.bwh.harvard.edu
2026-01-13 17:51:56|sample10|4274637|R|59:48|stratus03.bwh.harvard.edu
2026-01-13 17:51:56|sample11|4274639|R|59:25|stratus03.bwh.harvard.edu
2026-01-13 17:51:56|sample12|4274642|R|59:00|stratus01.bwh.harvard.edu
2026-01-13 17:51:57|sample13|4274645|R|58:35|stratus01.bwh.harvard.edu
2026-01-13 17:51:57|sample14|4274647|R|58:10|stratus01.bwh.harvard.edu
2026-01-13 17:51:57|sample15|4274651|R|57:45|stratus01.bwh.harvard.edu
2026-01-13 17:51:57|sample16|4274655|R|56:54|derby16.bwh.harvard.edu
2026-01-13 17:51:58|sample17|4274659|R|56:16|cirrus02.bwh.harvard.edu
2026-01-13 17:51:58|sample18|4274664|R|55:27|stratus03.bwh.harvard.edu
2026-01-13 17:51:58|sample38|4274825|R|37:47|green07.bwh.harvard.edu
2026-01-13 17:53:58|sample1|4274613|R|1:05:15|cirrus02.bwh.harvard.edu
2026-01-13 17:53:59|sample2|4274614|R|1:05:03|cirrus02.bwh.harvard.edu
2026-01-13 17:53:59|sample3|4274615|R|1:04:50|cirrus02.bwh.harvard.edu
2026-01-13 17:53:59|sample4|4274617|R|1:04:24|green07.bwh.harvard.edu
2026-01-13 17:53:59|sample5|4274619|R|1:04:00|green07.bwh.harvard.edu
2026-01-13 17:54:00|sample6|4274622|R|1:03:35|green07.bwh.harvard.edu
2026-01-13 17:54:00|sample7|4274626|R|1:03:10|chanstack2.bwh.harvard.edu
2026-01-13 17:54:00|sample8|4274630|R|1:02:45|chanstack3.bwh.harvard.edu
2026-01-13 17:54:00|sample9|4274633|R|1:02:17|stratus03.bwh.harvard.edu
2026-01-13 17:54:00|sample10|4274637|R|1:01:52|stratus03.bwh.harvard.edu
2026-01-13 17:54:01|sample11|4274639|R|1:01:30|stratus03.bwh.harvard.edu
2026-01-13 17:54:01|sample12|4274642|R|1:01:05|stratus01.bwh.harvard.edu
2026-01-13 17:54:01|sample13|4274645|R|1:00:39|stratus01.bwh.harvard.edu
2026-01-13 17:54:01|sample14|4274647|R|1:00:14|stratus01.bwh.harvard.edu
2026-01-13 17:54:02|sample15|4274651|R|59:50|stratus01.bwh.harvard.edu
2026-01-13 17:54:02|sample16|4274655|R|58:59|derby16.bwh.harvard.edu
2026-01-13 17:54:02|sample17|4274659|R|58:20|cirrus02.bwh.harvard.edu
2026-01-13 17:54:02|sample18|4274664|R|57:31|stratus03.bwh.harvard.edu
2026-01-13 17:54:03|sample38|4274825|R|39:52|green07.bwh.harvard.edu
2026-01-13 17:56:03|sample1|4274613|R|1:07:20|cirrus02.bwh.harvard.edu
2026-01-13 17:56:03|sample2|4274614|R|1:07:07|cirrus02.bwh.harvard.edu
2026-01-13 17:56:04|sample3|4274615|R|1:06:55|cirrus02.bwh.harvard.edu
2026-01-13 17:56:04|sample4|4274617|R|1:06:29|green07.bwh.harvard.edu
2026-01-13 17:56:04|sample5|4274619|R|1:06:05|green07.bwh.harvard.edu
2026-01-13 17:56:04|sample6|4274622|R|1:05:39|green07.bwh.harvard.edu
2026-01-13 17:56:05|sample7|4274626|R|1:05:15|chanstack2.bwh.harvard.edu
2026-01-13 17:56:05|sample8|4274630|R|1:04:50|chanstack3.bwh.harvard.edu
2026-01-13 17:56:05|sample9|4274633|R|1:04:22|stratus03.bwh.harvard.edu
2026-01-13 17:56:05|sample10|4274637|R|1:03:57|stratus03.bwh.harvard.edu
2026-01-13 17:56:06|sample11|4274639|R|1:03:34|stratus03.bwh.harvard.edu
2026-01-13 17:56:06|sample12|4274642|R|1:03:10|stratus01.bwh.harvard.edu
2026-01-13 17:56:06|sample13|4274645|R|1:02:44|stratus01.bwh.harvard.edu
2026-01-13 17:56:06|sample14|4274647|R|1:02:19|stratus01.bwh.harvard.edu
2026-01-13 17:56:07|sample15|4274651|R|1:01:55|stratus01.bwh.harvard.edu
2026-01-13 17:56:07|sample16|4274655|R|1:01:04|derby16.bwh.harvard.edu
2026-01-13 17:56:07|sample17|4274659|R|1:00:25|cirrus02.bwh.harvard.edu
2026-01-13 17:56:07|sample18|4274664|R|59:36|stratus03.bwh.harvard.edu
2026-01-13 17:56:07|sample38|4274825|R|41:56|green07.bwh.harvard.edu
2026-01-13 17:58:08|sample1|4274613|R|1:09:25|cirrus02.bwh.harvard.edu
2026-01-13 17:58:08|sample2|4274614|R|1:09:12|cirrus02.bwh.harvard.edu
2026-01-13 17:58:08|sample3|4274615|R|1:08:59|cirrus02.bwh.harvard.edu
2026-01-13 17:58:08|sample4|4274617|R|1:08:33|green07.bwh.harvard.edu
2026-01-13 17:58:08|sample5|4274619|R|1:08:09|green07.bwh.harvard.edu
2026-01-13 17:58:09|sample6|4274622|R|1:07:44|green07.bwh.harvard.edu
2026-01-13 17:58:09|sample7|4274626|R|1:07:19|chanstack2.bwh.harvard.edu
2026-01-13 17:58:09|sample8|4274630|R|1:06:54|chanstack3.bwh.harvard.edu
2026-01-13 17:58:10|sample9|4274633|R|1:06:27|stratus03.bwh.harvard.edu
2026-01-13 17:58:10|sample10|4274637|R|1:06:02|stratus03.bwh.harvard.edu
2026-01-13 17:58:10|sample11|4274639|R|1:05:39|stratus03.bwh.harvard.edu
2026-01-13 17:58:10|sample12|4274642|R|1:05:14|stratus01.bwh.harvard.edu
2026-01-13 17:58:10|sample13|4274645|R|1:04:48|stratus01.bwh.harvard.edu
2026-01-13 17:58:11|sample14|4274647|R|1:04:24|stratus01.bwh.harvard.edu
2026-01-13 17:58:11|sample15|4274651|R|1:03:59|stratus01.bwh.harvard.edu
2026-01-13 17:58:11|sample16|4274655|R|1:03:08|derby16.bwh.harvard.edu
2026-01-13 17:58:11|sample17|4274659|R|1:02:29|cirrus02.bwh.harvard.edu
2026-01-13 17:58:12|sample18|4274664|R|1:01:41|stratus03.bwh.harvard.edu
2026-01-13 17:58:12|sample38|4274825|R|44:01|green07.bwh.harvard.edu
2026-01-13 18:00:12|sample1|4274613|R|1:11:29|cirrus02.bwh.harvard.edu
2026-01-13 18:00:12|sample2|4274614|R|1:11:16|cirrus02.bwh.harvard.edu
2026-01-13 18:00:12|sample3|4274615|R|1:11:03|cirrus02.bwh.harvard.edu
2026-01-13 18:00:13|sample4|4274617|R|1:10:38|green07.bwh.harvard.edu
2026-01-13 18:00:13|sample5|4274619|R|1:10:14|green07.bwh.harvard.edu
2026-01-13 18:00:13|sample6|4274622|R|1:09:48|green07.bwh.harvard.edu
2026-01-13 18:00:13|sample7|4274626|R|1:09:23|chanstack2.bwh.harvard.edu
2026-01-13 18:00:14|sample8|4274630|R|1:08:59|chanstack3.bwh.harvard.edu
2026-01-13 18:00:14|sample9|4274633|R|1:08:31|stratus03.bwh.harvard.edu
2026-01-13 18:00:14|sample10|4274637|R|1:08:06|stratus03.bwh.harvard.edu
2026-01-13 18:00:14|sample11|4274639|R|1:07:43|stratus03.bwh.harvard.edu
2026-01-13 18:00:15|sample12|4274642|R|1:07:19|stratus01.bwh.harvard.edu
2026-01-13 18:00:15|sample13|4274645|R|1:06:53|stratus01.bwh.harvard.edu
2026-01-13 18:00:15|sample14|4274647|R|1:06:28|stratus01.bwh.harvard.edu
2026-01-13 18:00:15|sample15|4274651|R|1:06:03|stratus01.bwh.harvard.edu
2026-01-13 18:00:15|sample16|4274655|R|1:05:12|derby16.bwh.harvard.edu
2026-01-13 18:00:16|sample17|4274659|R|1:04:34|cirrus02.bwh.harvard.edu
2026-01-13 18:00:16|sample18|4274664|R|1:03:45|stratus03.bwh.harvard.edu
2026-01-13 18:00:16|sample38|4274825|R|46:05|green07.bwh.harvard.edu
2026-01-13 18:02:16|sample1|4274613|R|1:13:33|cirrus02.bwh.harvard.edu
2026-01-13 18:02:17|sample2|4274614|R|1:13:21|cirrus02.bwh.harvard.edu
2026-01-13 18:02:17|sample3|4274615|R|1:13:08|cirrus02.bwh.harvard.edu
2026-01-13 18:02:17|sample4|4274617|R|1:12:42|green07.bwh.harvard.edu
2026-01-13 18:02:17|sample5|4274619|R|1:12:18|green07.bwh.harvard.edu
2026-01-13 18:02:18|sample6|4274622|R|1:11:53|green07.bwh.harvard.edu
2026-01-13 18:02:18|sample7|4274626|R|1:11:28|chanstack2.bwh.harvard.edu
2026-01-13 18:02:18|sample8|4274630|R|1:11:03|chanstack3.bwh.harvard.edu
2026-01-13 18:02:18|sample9|4274633|R|1:10:35|stratus03.bwh.harvard.edu
2026-01-13 18:02:19|sample10|4274637|R|1:10:11|stratus03.bwh.harvard.edu
2026-01-13 18:02:19|sample11|4274639|R|1:09:48|stratus03.bwh.harvard.edu
2026-01-13 18:02:19|sample12|4274642|R|1:09:23|stratus01.bwh.harvard.edu
2026-01-13 18:02:19|sample13|4274645|R|1:08:57|stratus01.bwh.harvard.edu
2026-01-13 18:02:19|sample14|4274647|R|1:08:32|stratus01.bwh.harvard.edu
2026-01-13 18:02:20|sample15|4274651|R|1:08:08|stratus01.bwh.harvard.edu
2026-01-13 18:02:20|sample16|4274655|R|1:07:17|derby16.bwh.harvard.edu
2026-01-13 18:02:20|sample17|4274659|R|1:06:38|cirrus02.bwh.harvard.edu
2026-01-13 18:02:20|sample18|4274664|R|1:05:49|stratus03.bwh.harvard.edu
2026-01-13 18:02:20|sample38|4274825|R|48:09|green07.bwh.harvard.edu
2026-01-13 18:04:21|sample1|4274613|R|1:15:38|cirrus02.bwh.harvard.edu
2026-01-13 18:04:21|sample2|4274614|R|1:15:25|cirrus02.bwh.harvard.edu
2026-01-13 18:04:21|sample3|4274615|R|1:15:12|cirrus02.bwh.harvard.edu
2026-01-13 18:04:22|sample4|4274617|R|1:14:47|green07.bwh.harvard.edu
2026-01-13 18:04:22|sample5|4274619|R|1:14:23|green07.bwh.harvard.edu
2026-01-13 18:04:22|sample6|4274622|R|1:13:57|green07.bwh.harvard.edu
2026-01-13 18:04:22|sample7|4274626|R|1:13:32|chanstack2.bwh.harvard.edu
2026-01-13 18:04:22|sample8|4274630|R|1:13:07|chanstack3.bwh.harvard.edu
2026-01-13 18:04:23|sample9|4274633|R|1:12:40|stratus03.bwh.harvard.edu
2026-01-13 18:04:23|sample10|4274637|R|1:12:15|stratus03.bwh.harvard.edu
2026-01-13 18:04:23|sample11|4274639|R|1:11:52|stratus03.bwh.harvard.edu
2026-01-13 18:04:24|sample12|4274642|R|1:11:27|stratus01.bwh.harvard.edu
2026-01-13 18:04:24|sample13|4274645|R|1:11:02|stratus01.bwh.harvard.edu
2026-01-13 18:04:24|sample14|4274647|R|1:10:37|stratus01.bwh.harvard.edu
2026-01-13 18:04:24|sample15|4274651|R|1:10:12|stratus01.bwh.harvard.edu
2026-01-13 18:04:24|sample16|4274655|R|1:09:21|derby16.bwh.harvard.edu
2026-01-13 18:04:24|sample17|4274659|R|1:08:42|cirrus02.bwh.harvard.edu
2026-01-13 18:04:25|sample18|4274664|R|1:07:54|stratus03.bwh.harvard.edu
2026-01-13 18:04:25|sample38|4274825|R|50:14|green07.bwh.harvard.edu
2026-01-13 18:06:25|sample1|4274613|R|1:17:42|cirrus02.bwh.harvard.edu
2026-01-13 18:06:25|sample2|4274614|R|1:17:29|cirrus02.bwh.harvard.edu
2026-01-13 18:06:26|sample3|4274615|R|1:17:17|cirrus02.bwh.harvard.edu
2026-01-13 18:06:26|sample4|4274617|R|1:16:51|green07.bwh.harvard.edu
2026-01-13 18:06:26|sample5|4274619|R|1:16:27|green07.bwh.harvard.edu
2026-01-13 18:06:26|sample6|4274622|R|1:16:01|green07.bwh.harvard.edu
2026-01-13 18:06:26|sample7|4274626|R|1:15:36|chanstack2.bwh.harvard.edu
2026-01-13 18:06:26|sample8|4274630|R|1:15:11|chanstack3.bwh.harvard.edu
2026-01-13 18:06:27|sample9|4274633|R|1:14:44|stratus03.bwh.harvard.edu
2026-01-13 18:06:27|sample10|4274637|R|1:14:19|stratus03.bwh.harvard.edu
2026-01-13 18:06:27|sample11|4274639|R|1:13:56|stratus03.bwh.harvard.edu
2026-01-13 18:06:27|sample12|4274642|R|1:13:31|stratus01.bwh.harvard.edu
2026-01-13 18:06:27|sample13|4274645|R|1:13:05|stratus01.bwh.harvard.edu
2026-01-13 18:06:28|sample14|4274647|R|1:12:41|stratus01.bwh.harvard.edu
2026-01-13 18:06:28|sample15|4274651|R|1:12:16|stratus01.bwh.harvard.edu
2026-01-13 18:06:28|sample16|4274655|R|1:11:25|derby16.bwh.harvard.edu
2026-01-13 18:06:29|sample17|4274659|R|1:10:47|cirrus02.bwh.harvard.edu
2026-01-13 18:06:29|sample18|4274664|R|1:09:58|stratus03.bwh.harvard.edu
2026-01-13 18:06:29|sample38|4274825|R|52:18|green07.bwh.harvard.edu
2026-01-13 18:08:29|sample1|4274613|R|1:19:46|cirrus02.bwh.harvard.edu
2026-01-13 18:08:29|sample2|4274614|R|1:19:33|cirrus02.bwh.harvard.edu
2026-01-13 18:08:30|sample3|4274615|R|1:19:21|cirrus02.bwh.harvard.edu
2026-01-13 18:08:30|sample4|4274617|R|1:18:55|green07.bwh.harvard.edu
2026-01-13 18:08:30|sample5|4274619|R|1:18:31|green07.bwh.harvard.edu
2026-01-13 18:08:30|sample6|4274622|R|1:18:05|green07.bwh.harvard.edu
2026-01-13 18:08:30|sample7|4274626|R|1:17:40|chanstack2.bwh.harvard.edu
2026-01-13 18:08:31|sample8|4274630|R|1:17:16|chanstack3.bwh.harvard.edu
2026-01-13 18:08:31|sample9|4274633|R|1:16:48|stratus03.bwh.harvard.edu
2026-01-13 18:08:31|sample10|4274637|R|1:16:23|stratus03.bwh.harvard.edu
2026-01-13 18:08:31|sample11|4274639|R|1:16:00|stratus03.bwh.harvard.edu
2026-01-13 18:08:31|sample12|4274642|R|1:15:35|stratus01.bwh.harvard.edu
2026-01-13 18:08:32|sample13|4274645|R|1:15:10|stratus01.bwh.harvard.edu
2026-01-13 18:08:32|sample14|4274647|R|1:14:45|stratus01.bwh.harvard.edu
2026-01-13 18:08:32|sample15|4274651|R|1:14:20|stratus01.bwh.harvard.edu
2026-01-13 18:08:32|sample16|4274655|R|1:13:29|derby16.bwh.harvard.edu
2026-01-13 18:08:33|sample17|4274659|R|1:12:51|cirrus02.bwh.harvard.edu
2026-01-13 18:08:33|sample18|4274664|R|1:12:02|stratus03.bwh.harvard.edu
2026-01-13 18:08:33|sample38|4274825|R|54:22|green07.bwh.harvard.edu
2026-01-13 18:10:34|sample1|4274613|R|1:21:51|cirrus02.bwh.harvard.edu
2026-01-13 18:10:34|sample2|4274614|R|1:21:38|cirrus02.bwh.harvard.edu
2026-01-13 18:10:34|sample3|4274615|R|1:21:25|cirrus02.bwh.harvard.edu
2026-01-13 18:10:35|sample4|4274617|R|1:21:00|green07.bwh.harvard.edu
2026-01-13 18:10:35|sample5|4274619|R|1:20:36|green07.bwh.harvard.edu
2026-01-13 18:10:35|sample6|4274622|R|1:20:10|green07.bwh.harvard.edu
2026-01-13 18:10:35|sample7|4274626|R|1:19:45|chanstack2.bwh.harvard.edu
2026-01-13 18:10:36|sample8|4274630|R|1:19:21|chanstack3.bwh.harvard.edu
2026-01-13 18:10:36|sample9|4274633|R|1:18:53|stratus03.bwh.harvard.edu
2026-01-13 18:10:36|sample10|4274637|R|1:18:28|stratus03.bwh.harvard.edu
2026-01-13 18:10:36|sample11|4274639|R|1:18:05|stratus03.bwh.harvard.edu
2026-01-13 18:10:36|sample12|4274642|R|1:17:40|stratus01.bwh.harvard.edu
2026-01-13 18:10:37|sample13|4274645|R|1:17:15|stratus01.bwh.harvard.edu
2026-01-13 18:10:37|sample14|4274647|R|1:16:50|stratus01.bwh.harvard.edu
2026-01-13 18:10:37|sample15|4274651|R|1:16:25|stratus01.bwh.harvard.edu
2026-01-13 18:10:37|sample16|4274655|R|1:15:34|derby16.bwh.harvard.edu
2026-01-13 18:10:38|sample17|4274659|R|1:14:56|cirrus02.bwh.harvard.edu
2026-01-13 18:10:38|sample18|4274664|R|1:14:07|stratus03.bwh.harvard.edu
2026-01-13 18:10:38|sample38|4274825|R|56:27|green07.bwh.harvard.edu
2026-01-13 18:12:39|sample1|4274613|R|1:23:56|cirrus02.bwh.harvard.edu
2026-01-13 18:12:39|sample2|4274614|R|1:23:43|cirrus02.bwh.harvard.edu
2026-01-13 18:12:39|sample3|4274615|R|1:23:30|cirrus02.bwh.harvard.edu
2026-01-13 18:12:39|sample4|4274617|R|1:23:04|green07.bwh.harvard.edu
2026-01-13 18:12:39|sample5|4274619|R|1:22:40|green07.bwh.harvard.edu
2026-01-13 18:12:40|sample6|4274622|R|1:22:15|green07.bwh.harvard.edu
2026-01-13 18:12:40|sample7|4274626|R|1:21:50|chanstack2.bwh.harvard.edu
2026-01-13 18:12:40|sample8|4274630|R|1:21:25|chanstack3.bwh.harvard.edu
2026-01-13 18:12:40|sample9|4274633|R|1:20:57|stratus03.bwh.harvard.edu
2026-01-13 18:12:41|sample10|4274637|R|1:20:33|stratus03.bwh.harvard.edu
2026-01-13 18:12:41|sample11|4274639|R|1:20:10|stratus03.bwh.harvard.edu
2026-01-13 18:12:41|sample12|4274642|R|1:19:45|stratus01.bwh.harvard.edu
2026-01-13 18:12:41|sample13|4274645|R|1:19:19|stratus01.bwh.harvard.edu
2026-01-13 18:12:41|sample14|4274647|R|1:18:54|stratus01.bwh.harvard.edu
2026-01-13 18:12:42|sample15|4274651|R|1:18:30|stratus01.bwh.harvard.edu
2026-01-13 18:12:42|sample16|4274655|R|1:17:39|derby16.bwh.harvard.edu
2026-01-13 18:12:42|sample17|4274659|R|1:17:00|cirrus02.bwh.harvard.edu
2026-01-13 18:12:42|sample18|4274664|R|1:16:11|stratus03.bwh.harvard.edu
2026-01-13 18:12:43|sample38|4274825|R|58:32|green07.bwh.harvard.edu
2026-01-13 18:14:43|sample1|4274613|R|1:26:00|cirrus02.bwh.harvard.edu
2026-01-13 18:14:43|sample2|4274614|R|1:25:47|cirrus02.bwh.harvard.edu
2026-01-13 18:14:44|sample3|4274615|R|1:25:35|cirrus02.bwh.harvard.edu
2026-01-13 18:14:44|sample4|4274617|R|1:25:09|green07.bwh.harvard.edu
2026-01-13 18:14:44|sample5|4274619|R|1:24:45|green07.bwh.harvard.edu
2026-01-13 18:14:44|sample6|4274622|R|1:24:19|green07.bwh.harvard.edu
2026-01-13 18:14:44|sample7|4274626|R|1:23:54|chanstack2.bwh.harvard.edu
2026-01-13 18:14:45|sample8|4274630|R|1:23:30|chanstack3.bwh.harvard.edu
2026-01-13 18:14:45|sample9|4274633|R|1:23:02|stratus03.bwh.harvard.edu
2026-01-13 18:14:45|sample10|4274637|R|1:22:37|stratus03.bwh.harvard.edu
2026-01-13 18:14:45|sample11|4274639|R|1:22:14|stratus03.bwh.harvard.edu
2026-01-13 18:14:45|sample12|4274642|R|1:21:49|stratus01.bwh.harvard.edu
2026-01-13 18:14:46|sample13|4274645|R|1:21:24|stratus01.bwh.harvard.edu
2026-01-13 18:14:46|sample14|4274647|R|1:20:59|stratus01.bwh.harvard.edu
2026-01-13 18:14:46|sample15|4274651|R|1:20:34|stratus01.bwh.harvard.edu
2026-01-13 18:14:46|sample16|4274655|R|1:19:43|derby16.bwh.harvard.edu
2026-01-13 18:14:47|sample17|4274659|R|1:19:05|cirrus02.bwh.harvard.edu
2026-01-13 18:14:47|sample18|4274664|R|1:18:16|stratus03.bwh.harvard.edu
2026-01-13 18:14:47|sample38|4274825|R|1:00:36|green07.bwh.harvard.edu
2026-01-13 18:16:47|sample1|4274613|R|1:28:04|cirrus02.bwh.harvard.edu
2026-01-13 18:16:48|sample2|4274614|R|1:27:52|cirrus02.bwh.harvard.edu
2026-01-13 18:16:48|sample3|4274615|R|1:27:39|cirrus02.bwh.harvard.edu
2026-01-13 18:16:48|sample4|4274617|R|1:27:13|green07.bwh.harvard.edu
2026-01-13 18:16:48|sample5|4274619|R|1:26:49|green07.bwh.harvard.edu
2026-01-13 18:16:49|sample6|4274622|R|1:26:24|green07.bwh.harvard.edu
2026-01-13 18:16:49|sample7|4274626|R|1:25:59|chanstack2.bwh.harvard.edu
2026-01-13 18:16:49|sample8|4274630|R|1:25:34|chanstack3.bwh.harvard.edu
2026-01-13 18:16:50|sample9|4274633|R|1:25:07|stratus03.bwh.harvard.edu
2026-01-13 18:16:50|sample10|4274637|R|1:24:42|stratus03.bwh.harvard.edu
2026-01-13 18:16:50|sample11|4274639|R|1:24:19|stratus03.bwh.harvard.edu
2026-01-13 18:16:50|sample12|4274642|R|1:23:54|stratus01.bwh.harvard.edu
2026-01-13 18:16:50|sample13|4274645|R|1:23:28|stratus01.bwh.harvard.edu
2026-01-13 18:16:50|sample14|4274647|R|1:23:03|stratus01.bwh.harvard.edu
2026-01-13 18:16:51|sample15|4274651|R|1:22:39|stratus01.bwh.harvard.edu
2026-01-13 18:16:51|sample16|4274655|R|1:21:48|derby16.bwh.harvard.edu
2026-01-13 18:16:51|sample17|4274659|R|1:21:09|cirrus02.bwh.harvard.edu
2026-01-13 18:16:51|sample18|4274664|R|1:20:20|stratus03.bwh.harvard.edu
2026-01-13 18:16:52|sample38|4274825|R|1:02:41|green07.bwh.harvard.edu
2026-01-13 18:18:52|sample1|4274613|R|1:30:09|cirrus02.bwh.harvard.edu
2026-01-13 18:18:52|sample2|4274614|R|1:29:56|cirrus02.bwh.harvard.edu
2026-01-13 18:18:52|sample3|4274615|R|1:29:43|cirrus02.bwh.harvard.edu
2026-01-13 18:18:53|sample4|4274617|R|1:29:18|green07.bwh.harvard.edu
2026-01-13 18:18:53|sample5|4274619|R|1:28:54|green07.bwh.harvard.edu
2026-01-13 18:18:53|sample6|4274622|R|1:28:28|green07.bwh.harvard.edu
2026-01-13 18:18:54|sample7|4274626|R|1:28:04|chanstack2.bwh.harvard.edu
2026-01-13 18:18:54|sample8|4274630|R|1:27:39|chanstack3.bwh.harvard.edu
2026-01-13 18:18:54|sample9|4274633|R|1:27:11|stratus03.bwh.harvard.edu
2026-01-13 18:18:54|sample10|4274637|R|1:26:46|stratus03.bwh.harvard.edu
2026-01-13 18:18:55|sample11|4274639|R|1:26:24|stratus03.bwh.harvard.edu
2026-01-13 18:18:55|sample12|4274642|R|1:25:59|stratus01.bwh.harvard.edu
2026-01-13 18:18:55|sample13|4274645|R|1:25:33|stratus01.bwh.harvard.edu
2026-01-13 18:18:55|sample14|4274647|R|1:25:08|stratus01.bwh.harvard.edu
2026-01-13 18:18:56|sample15|4274651|R|1:24:44|stratus01.bwh.harvard.edu
2026-01-13 18:18:56|sample16|4274655|R|1:23:53|derby16.bwh.harvard.edu
2026-01-13 18:18:56|sample17|4274659|R|1:23:14|cirrus02.bwh.harvard.edu
2026-01-13 18:18:57|sample18|4274664|R|1:22:25|stratus03.bwh.harvard.edu
2026-01-13 18:18:57|sample38|4274825|R|1:04:46|green07.bwh.harvard.edu
2026-01-13 18:20:57|sample1|4274613|R|1:32:14|cirrus02.bwh.harvard.edu
2026-01-13 18:20:58|sample2|4274614|R|1:32:02|cirrus02.bwh.harvard.edu
2026-01-13 18:20:58|sample3|4274615|R|1:31:49|cirrus02.bwh.harvard.edu
2026-01-13 18:20:58|sample4|4274617|R|1:31:23|green07.bwh.harvard.edu
